trial,state,value,expected_mass,failure_rate,params
127,PRUNED,10.567078979055205,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 8.142136503192926, ""CHASE_BLOCK_OFFSET_MULT"": 1.3784044404791016, ""CHASE_DIRECT_RANGE_MULT"": 4.140515414103104, ""CHASE_DISTANCE_WEIGHT"": 0.803174720534323, ""CHASE_ETA_WEIGHT"": 0.9894094404327637, ""CHASE_LOCK_BONUS"": 42.331924393809956, ""CHASE_LOCK_TICKS"": 92, ""CHASE_MAX_INTERCEPT_TICKS"": 13.038355198417673, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.34398496515760735, ""CHASE_WALL_HORIZON"": 14.1480701082828, ""ESCAPE_DIRECT_RANGE_MULT"": 4.452688494360378, ""ESCAPE_HARD_MARGIN"": 0.021119425255968965, ""ESCAPE_MOVE_WEIGHT"": 98.17717244592363, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.133130149086882, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 922.0109029234495, ""ESCAPE_WALL_WEIGHT"": 191.58094605975927, ""FOOD_CLUSTER_RADIUS"": 2.555845488270437, ""FOOD_CLUSTER_WEIGHT"": 2.607511625342795, ""FOOD_DISTANCE_POWER"": 1.8566425297354996, ""FOOD_LOCK_TICKS"": 26, ""MAX_ENEMIES"": 21, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""escape_first"", ""ROAM_CENTER_WEIGHT"": 1.746093014720855, ""ROAM_MOMENTUM_WEIGHT"": 0.23536248211425106, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 6.9125731533976165, ""SPLIT_DEPTH_COST"": 3.3501270956972884, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 1.7367786767224997, ""SPLIT_FRAGMENT_COST"": 0.37009565249236376, ""SPLIT_LARGER_OWNER_RATIO"": 0.9660755187536064, ""SPLIT_MIN_UTILITY"": 9.594582016437284, ""SPLIT_PLAN_WAIT_TICKS"": 3, ""SPLIT_REACH_RELIABILITY"": 0.7584380282252733, ""STEP_RADIUS_MULT"": 1.4069069250961603, ""VIRUS_ENEMY_RANGE_MULT"": 7.286702691983491, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 0.946712323519665, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 1.574388022206666, ""VIRUS_MAX_FARM_MASS"": 111.06677778659893}"
128,PRUNED,14.047673078868375,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 6.310950562704049, ""CHASE_BLOCK_OFFSET_MULT"": 1.2766569558802445, ""CHASE_DIRECT_RANGE_MULT"": 3.595818930844517, ""CHASE_DISTANCE_WEIGHT"": 0.6075540237995904, ""CHASE_ETA_WEIGHT"": 1.9107481531657509, ""CHASE_LOCK_BONUS"": 12.8070153159237, ""CHASE_LOCK_TICKS"": 66, ""CHASE_MAX_INTERCEPT_TICKS"": 15.835405242127644, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.40869177025275116, ""CHASE_WALL_HORIZON"": 26.897841280650045, ""ESCAPE_DIRECT_RANGE_MULT"": 5.746132614024578, ""ESCAPE_HARD_MARGIN"": 0.1595320895946656, ""ESCAPE_MOVE_WEIGHT"": 146.73185364306713, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.0269813301174113, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 1382.3827704956352, ""ESCAPE_WALL_WEIGHT"": 183.1328055047595, ""FOOD_CLUSTER_RADIUS"": 6.510836094597202, ""FOOD_CLUSTER_WEIGHT"": 0.5145400102352813, ""FOOD_DISTANCE_POWER"": 2.157411188186023, ""FOOD_LOCK_TICKS"": 18, ""MAX_ENEMIES"": 24, ""NUM_DIRECTIONS"": 12, ""ORDER_PROFILE"": ""split_first"", ""ROAM_CENTER_WEIGHT"": 2.3657172784033884, ""ROAM_MOMENTUM_WEIGHT"": 0.46543714244076223, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 6.017517146433186, ""SPLIT_DEPTH_COST"": 2.4998005439187634, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 0.5856663774953487, ""SPLIT_FRAGMENT_COST"": 0.06238601181028173, ""SPLIT_LARGER_OWNER_RATIO"": 1.0481041223189274, ""SPLIT_MIN_UTILITY"": 4.0012977498561115, ""SPLIT_PLAN_WAIT_TICKS"": 3, ""SPLIT_REACH_RELIABILITY"": 0.6907628832137273, ""STEP_RADIUS_MULT"": 1.3267904991522106, ""VIRUS_ENEMY_RANGE_MULT"": 6.8537730050245855, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 1.5518046739313018, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 0.9619164721709038, ""VIRUS_MAX_FARM_MASS"": 89.25471553600148}"
129,PRUNED,9.427188555143562,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 6.403412785678993, ""CHASE_BLOCK_OFFSET_MULT"": 1.402192712869418, ""CHASE_DIRECT_RANGE_MULT"": 4.416871342114119, ""CHASE_DISTANCE_WEIGHT"": 0.44907566352515077, ""CHASE_ETA_WEIGHT"": 4.350762520802215, ""CHASE_LOCK_BONUS"": 16.960042925338684, ""CHASE_LOCK_TICKS"": 100, ""CHASE_MAX_INTERCEPT_TICKS"": 15.564744542982659, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.5316427394212263, ""CHASE_WALL_HORIZON"": 22.318254075387117, ""ESCAPE_DIRECT_RANGE_MULT"": 6.901959180686286, ""ESCAPE_HARD_MARGIN"": 0.013676213002547073, ""ESCAPE_MOVE_WEIGHT"": 89.17719064905457, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.112898621335794, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 602.6733312079501, ""ESCAPE_WALL_WEIGHT"": 147.81272008297805, ""FOOD_CLUSTER_RADIUS"": 6.178697020734354, ""FOOD_CLUSTER_WEIGHT"": 1.1955235511921618, ""FOOD_DISTANCE_POWER"": 2.04052811131879, ""FOOD_LOCK_TICKS"": 8, ""MAX_ENEMIES"": 18, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""escape_first"", ""ROAM_CENTER_WEIGHT"": 0.9391287513601732, ""ROAM_MOMENTUM_WEIGHT"": 0.15633776840055402, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 5.476131502944731, ""SPLIT_DEPTH_COST"": 4.456008404386147, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 0.167185353175761, ""SPLIT_FRAGMENT_COST"": 0.49855828413506376, ""SPLIT_LARGER_OWNER_RATIO"": 1.0096561028886373, ""SPLIT_MIN_UTILITY"": 4.838033597303075, ""SPLIT_PLAN_WAIT_TICKS"": 2, ""SPLIT_REACH_RELIABILITY"": 0.641049374735839, ""STEP_RADIUS_MULT"": 1.3369476057756262, ""VIRUS_ENEMY_RANGE_MULT"": 5.783328487773457, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 3.5448745890233058, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 1.6380168978037055, ""VIRUS_MAX_FARM_MASS"": 278.7535656564791}"
130,COMPLETE,35.452092054262536,36.53612749809587,0.0,"{""CHASE_ACQUIRE_RANGE_MULT"": 12.839022257233504, ""CHASE_BLOCK_OFFSET_MULT"": 1.2397946248489904, ""CHASE_DIRECT_RANGE_MULT"": 4.938028092142362, ""CHASE_DISTANCE_WEIGHT"": 0.23785697162056507, ""CHASE_ETA_WEIGHT"": 0.5093326787951973, ""CHASE_LOCK_BONUS"": 36.410967953009255, ""CHASE_LOCK_TICKS"": 71, ""CHASE_MAX_INTERCEPT_TICKS"": 13.286182267179418, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.2774929599281247, ""CHASE_WALL_HORIZON"": 23.206245528940837, ""ESCAPE_DIRECT_RANGE_MULT"": 5.740368910853448, ""ESCAPE_HARD_MARGIN"": 0.08661249183327939, ""ESCAPE_MOVE_WEIGHT"": 122.79232249334977, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.0245913252987788, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 1163.976285956629, ""ESCAPE_WALL_WEIGHT"": 130.04185021053976, ""FOOD_CLUSTER_RADIUS"": 2.9181260653293, ""FOOD_CLUSTER_WEIGHT"": 2.2569642132968335, ""FOOD_DISTANCE_POWER"": 2.2024032107555955, ""FOOD_LOCK_TICKS"": 8, ""MAX_ENEMIES"": 21, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""virus_before_chase"", ""ROAM_CENTER_WEIGHT"": 1.8757855120514302, ""ROAM_MOMENTUM_WEIGHT"": 0.35474673508080207, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 10.463462624209814, ""SPLIT_DEPTH_COST"": 3.852329590361114, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 2.3276430078990176, ""SPLIT_FRAGMENT_COST"": 0.42490627949621235, ""SPLIT_LARGER_OWNER_RATIO"": 1.0232810765543572, ""SPLIT_MIN_UTILITY"": 8.783300454223115, ""SPLIT_PLAN_WAIT_TICKS"": 8, ""SPLIT_REACH_RELIABILITY"": 0.7740860555767612, ""STEP_RADIUS_MULT"": 1.5019965115274343, ""VIRUS_ENEMY_RANGE_MULT"": 6.084440031276704, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 5.676756093711099, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 2.859595397595377, ""VIRUS_MAX_FARM_MASS"": 137.70587569577873}"
131,PRUNED,11.903121406104553,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 13.096484645312907, ""CHASE_BLOCK_OFFSET_MULT"": 1.394547581203385, ""CHASE_DIRECT_RANGE_MULT"": 3.978857884436718, ""CHASE_DISTANCE_WEIGHT"": 0.1943589236555759, ""CHASE_ETA_WEIGHT"": 0.3427274577231385, ""CHASE_LOCK_BONUS"": 39.32366428229662, ""CHASE_LOCK_TICKS"": 54, ""CHASE_MAX_INTERCEPT_TICKS"": 12.868547726720527, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.3125943431016427, ""CHASE_WALL_HORIZON"": 25.580593200413084, ""ESCAPE_DIRECT_RANGE_MULT"": 6.085004490477384, ""ESCAPE_HARD_MARGIN"": 0.17606997150421097, ""ESCAPE_MOVE_WEIGHT"": 153.26621676441522, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.0396545628995297, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 805.4544249764523, ""ESCAPE_WALL_WEIGHT"": 104.93305008418415, ""FOOD_CLUSTER_RADIUS"": 4.028937745102668, ""FOOD_CLUSTER_WEIGHT"": 2.754390091468614, ""FOOD_DISTANCE_POWER"": 2.216850779661695, ""FOOD_LOCK_TICKS"": 6, ""MAX_ENEMIES"": 21, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""virus_before_chase"", ""ROAM_CENTER_WEIGHT"": 1.9580176306645005, ""ROAM_MOMENTUM_WEIGHT"": 0.7214927751532312, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 11.14640952689956, ""SPLIT_DEPTH_COST"": 4.065745460117377, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 1.1284086266145716, ""SPLIT_FRAGMENT_COST"": 0.39055672334711616, ""SPLIT_LARGER_OWNER_RATIO"": 1.0824052907261958, ""SPLIT_MIN_UTILITY"": 8.889168713983947, ""SPLIT_PLAN_WAIT_TICKS"": 7, ""SPLIT_REACH_RELIABILITY"": 0.7145301839766453, ""STEP_RADIUS_MULT"": 1.48800182210268, ""VIRUS_ENEMY_RANGE_MULT"": 7.103829709529001, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 4.229426455310653, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 0.9521574321386234, ""VIRUS_MAX_FARM_MASS"": 116.65917043183168}"
132,PRUNED,19.444634655427016,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 6.144941928551986, ""CHASE_BLOCK_OFFSET_MULT"": 1.4082149796077608, ""CHASE_DIRECT_RANGE_MULT"": 4.140013277283022, ""CHASE_DISTANCE_WEIGHT"": 0.5160568130490719, ""CHASE_ETA_WEIGHT"": 0.34829060665533557, ""CHASE_LOCK_BONUS"": 36.6076567948795, ""CHASE_LOCK_TICKS"": 89, ""CHASE_MAX_INTERCEPT_TICKS"": 15.26238735608929, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.331063697314422, ""CHASE_WALL_HORIZON"": 29.312644073012788, ""ESCAPE_DIRECT_RANGE_MULT"": 7.356369462784019, ""ESCAPE_HARD_MARGIN"": 0.018308683409237053, ""ESCAPE_MOVE_WEIGHT"": 152.1072722706611, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.0660203740922984, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 805.4398244431882, ""ESCAPE_WALL_WEIGHT"": 154.94887491556509, ""FOOD_CLUSTER_RADIUS"": 6.486184011124104, ""FOOD_CLUSTER_WEIGHT"": 1.0943969972370269, ""FOOD_DISTANCE_POWER"": 2.1115573657529656, ""FOOD_LOCK_TICKS"": 4, ""MAX_ENEMIES"": 24, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""escape_first"", ""ROAM_CENTER_WEIGHT"": 2.384746214845956, ""ROAM_MOMENTUM_WEIGHT"": 0.20154054332409707, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 8.273146664989897, ""SPLIT_DEPTH_COST"": 5.51131680644276, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 0.21163868640261915, ""SPLIT_FRAGMENT_COST"": 0.452911339379246, ""SPLIT_LARGER_OWNER_RATIO"": 1.066833741239381, ""SPLIT_MIN_UTILITY"": 5.227685580970407, ""SPLIT_PLAN_WAIT_TICKS"": 2, ""SPLIT_REACH_RELIABILITY"": 0.7382539139255586, ""STEP_RADIUS_MULT"": 1.27060202854256, ""VIRUS_ENEMY_RANGE_MULT"": 5.645310527566141, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 1.2860163712699835, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 1.5153019684812203, ""VIRUS_MAX_FARM_MASS"": 152.57180483197556}"
133,PRUNED,32.157091799366654,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 5.065292819005127, ""CHASE_BLOCK_OFFSET_MULT"": 1.317963389784644, ""CHASE_DIRECT_RANGE_MULT"": 3.968803225692005, ""CHASE_DISTANCE_WEIGHT"": 0.2172777560170731, ""CHASE_ETA_WEIGHT"": 0.955077530502572, ""CHASE_LOCK_BONUS"": 29.831899475777742, ""CHASE_LOCK_TICKS"": 94, ""CHASE_MAX_INTERCEPT_TICKS"": 13.90006168437995, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.34328128922031503, ""CHASE_WALL_HORIZON"": 18.934241134461814, ""ESCAPE_DIRECT_RANGE_MULT"": 5.579008926916474, ""ESCAPE_HARD_MARGIN"": 0.13017556202994351, ""ESCAPE_MOVE_WEIGHT"": 102.90114538152044, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.1570133497223032, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 1297.903090032475, ""ESCAPE_WALL_WEIGHT"": 120.30704755848467, ""FOOD_CLUSTER_RADIUS"": 3.8754257583152145, ""FOOD_CLUSTER_WEIGHT"": 0.3024337657640855, ""FOOD_DISTANCE_POWER"": 1.5402396514528862, ""FOOD_LOCK_TICKS"": 19, ""MAX_ENEMIES"": 24, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""escape_first"", ""ROAM_CENTER_WEIGHT"": 1.7814915790073373, ""ROAM_MOMENTUM_WEIGHT"": 0.2579462198971463, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 14.816707806923104, ""SPLIT_DEPTH_COST"": 5.513360936600069, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 0.6770809115000033, ""SPLIT_FRAGMENT_COST"": 0.6367421429934063, ""SPLIT_LARGER_OWNER_RATIO"": 1.0204439972828376, ""SPLIT_MIN_UTILITY"": 7.209717669675692, ""SPLIT_PLAN_WAIT_TICKS"": 3, ""SPLIT_REACH_RELIABILITY"": 0.6722014778611758, ""STEP_RADIUS_MULT"": 1.3798989762904705, ""VIRUS_ENEMY_RANGE_MULT"": 4.918537515961016, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 5.956283600204779, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 1.1354741653883003, ""VIRUS_MAX_FARM_MASS"": 63.395176054359695}"
134,PRUNED,32.79214346836015,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 6.714917530664551, ""CHASE_BLOCK_OFFSET_MULT"": 1.374828059922901, ""CHASE_DIRECT_RANGE_MULT"": 4.388838849544804, ""CHASE_DISTANCE_WEIGHT"": 0.6286178861891955, ""CHASE_ETA_WEIGHT"": 0.5206922907416719, ""CHASE_LOCK_BONUS"": 32.646742280431575, ""CHASE_LOCK_TICKS"": 69, ""CHASE_MAX_INTERCEPT_TICKS"": 17.514133474005018, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.25146685775668876, ""CHASE_WALL_HORIZON"": 24.423769237163558, ""ESCAPE_DIRECT_RANGE_MULT"": 7.305021164377376, ""ESCAPE_HARD_MARGIN"": 0.2162919570370885, ""ESCAPE_MOVE_WEIGHT"": 158.6687531712997, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.0298870933708706, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 963.1630839469115, ""ESCAPE_WALL_WEIGHT"": 214.34825816848502, ""FOOD_CLUSTER_RADIUS"": 6.689920020881106, ""FOOD_CLUSTER_WEIGHT"": 0.32537896003537803, ""FOOD_DISTANCE_POWER"": 2.247865178053873, ""FOOD_LOCK_TICKS"": 21, ""MAX_ENEMIES"": 21, ""NUM_DIRECTIONS"": 12, ""ORDER_PROFILE"": ""escape_first"", ""ROAM_CENTER_WEIGHT"": 2.750853915828313, ""ROAM_MOMENTUM_WEIGHT"": 0.8304533846288392, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 5.0672710048981395, ""SPLIT_DEPTH_COST"": 5.751717450575699, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 0.2054432834930897, ""SPLIT_FRAGMENT_COST"": 0.14063962720490839, ""SPLIT_LARGER_OWNER_RATIO"": 0.9601784329746978, ""SPLIT_MIN_UTILITY"": 4.614460986354183, ""SPLIT_PLAN_WAIT_TICKS"": 1, ""SPLIT_REACH_RELIABILITY"": 0.7165078365696952, ""STEP_RADIUS_MULT"": 1.2836746672573038, ""VIRUS_ENEMY_RANGE_MULT"": 5.004613542121945, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 1.3152336871066812, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 0.520188099492657, ""VIRUS_MAX_FARM_MASS"": 52.879971627899664}"
135,COMPLETE,19.865651629320773,20.763265787944093,0.0,"{""CHASE_ACQUIRE_RANGE_MULT"": 5.812760149933219, ""CHASE_BLOCK_OFFSET_MULT"": 0.9867545459463498, ""CHASE_DIRECT_RANGE_MULT"": 4.744698709640633, ""CHASE_DISTANCE_WEIGHT"": 0.3058311587138469, ""CHASE_ETA_WEIGHT"": 1.101954336955449, ""CHASE_LOCK_BONUS"": 18.1677950225506, ""CHASE_LOCK_TICKS"": 116, ""CHASE_MAX_INTERCEPT_TICKS"": 8.491809858389832, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.5448062753004239, ""CHASE_WALL_HORIZON"": 21.528042228049326, ""ESCAPE_DIRECT_RANGE_MULT"": 4.959423905289742, ""ESCAPE_HARD_MARGIN"": 0.16226627887135722, ""ESCAPE_MOVE_WEIGHT"": 85.06368101694473, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.0645983413120286, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 973.7023362590368, ""ESCAPE_WALL_WEIGHT"": 240.63204830247895, ""FOOD_CLUSTER_RADIUS"": 2.8290152027372693, ""FOOD_CLUSTER_WEIGHT"": 2.282751216916595, ""FOOD_DISTANCE_POWER"": 2.172254233566437, ""FOOD_LOCK_TICKS"": 20, ""MAX_ENEMIES"": 18, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""virus_before_chase"", ""ROAM_CENTER_WEIGHT"": 1.6858390350698804, ""ROAM_MOMENTUM_WEIGHT"": 0.21872745115045514, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 8.292395563408627, ""SPLIT_DEPTH_COST"": 6.888478859395492, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 0.8313052635821985, ""SPLIT_FRAGMENT_COST"": 0.49594567857843447, ""SPLIT_LARGER_OWNER_RATIO"": 1.0137773823588836, ""SPLIT_MIN_UTILITY"": 8.860863135656867, ""SPLIT_PLAN_WAIT_TICKS"": 7, ""SPLIT_REACH_RELIABILITY"": 0.7896917342977533, ""STEP_RADIUS_MULT"": 1.2920088725998111, ""VIRUS_ENEMY_RANGE_MULT"": 6.573148543766478, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 4.058711281584276, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 2.502802748666042, ""VIRUS_MAX_FARM_MASS"": 126.72018136120293}"
136,PRUNED,13.197693152261047,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 5.789841256211947, ""CHASE_BLOCK_OFFSET_MULT"": 1.0367894665978006, ""CHASE_DIRECT_RANGE_MULT"": 3.7692319472099474, ""CHASE_DISTANCE_WEIGHT"": 0.3404789894556671, ""CHASE_ETA_WEIGHT"": 0.41797862526072116, ""CHASE_LOCK_BONUS"": 33.14972086964043, ""CHASE_LOCK_TICKS"": 60, ""CHASE_MAX_INTERCEPT_TICKS"": 9.5600254707716, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.2766347074627377, ""CHASE_WALL_HORIZON"": 31.7439761245602, ""ESCAPE_DIRECT_RANGE_MULT"": 3.799680956353336, ""ESCAPE_HARD_MARGIN"": 0.2113405056190884, ""ESCAPE_MOVE_WEIGHT"": 152.0162760121606, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.1484970241185144, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 953.3234938354068, ""ESCAPE_WALL_WEIGHT"": 105.98627648866297, ""FOOD_CLUSTER_RADIUS"": 6.1068650698732885, ""FOOD_CLUSTER_WEIGHT"": 0.5490824349514566, ""FOOD_DISTANCE_POWER"": 2.024500662318621, ""FOOD_LOCK_TICKS"": 7, ""MAX_ENEMIES"": 24, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""escape_then_split"", ""ROAM_CENTER_WEIGHT"": 0.764625083383384, ""ROAM_MOMENTUM_WEIGHT"": 0.7041538373274405, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 11.144553980971864, ""SPLIT_DEPTH_COST"": 4.78498378630761, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 0.2561648111504816, ""SPLIT_FRAGMENT_COST"": 0.16694305561208528, ""SPLIT_LARGER_OWNER_RATIO"": 0.9607676407601498, ""SPLIT_MIN_UTILITY"": 9.538630927941401, ""SPLIT_PLAN_WAIT_TICKS"": 6, ""SPLIT_REACH_RELIABILITY"": 0.6850155828576409, ""STEP_RADIUS_MULT"": 1.4207418367466165, ""VIRUS_ENEMY_RANGE_MULT"": 6.1710211674166695, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 3.1196342645991315, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 1.5118912436985235, ""VIRUS_MAX_FARM_MASS"": 188.34459508422617}"
137,PRUNED,30.19486994540516,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 8.448554844022759, ""CHASE_BLOCK_OFFSET_MULT"": 0.8976110607490335, ""CHASE_DIRECT_RANGE_MULT"": 3.346975432556725, ""CHASE_DISTANCE_WEIGHT"": 0.8472266102826749, ""CHASE_ETA_WEIGHT"": 1.9347933290445312, ""CHASE_LOCK_BONUS"": 16.00210061754804, ""CHASE_LOCK_TICKS"": 149, ""CHASE_MAX_INTERCEPT_TICKS"": 16.90865788354572, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.3024957624783011, ""CHASE_WALL_HORIZON"": 15.727234709459982, ""ESCAPE_DIRECT_RANGE_MULT"": 6.734671101048885, ""ESCAPE_HARD_MARGIN"": 0.29897784787242015, ""ESCAPE_MOVE_WEIGHT"": 116.50878397583615, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.0102651460811425, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 708.8405172039326, ""ESCAPE_WALL_WEIGHT"": 173.19779374287933, ""FOOD_CLUSTER_RADIUS"": 6.799874814432934, ""FOOD_CLUSTER_WEIGHT"": 0.5626312096393128, ""FOOD_DISTANCE_POWER"": 1.559589728253746, ""FOOD_LOCK_TICKS"": 14, ""MAX_ENEMIES"": 24, ""NUM_DIRECTIONS"": 12, ""ORDER_PROFILE"": ""escape_then_split"", ""ROAM_CENTER_WEIGHT"": 1.126522928230701, ""ROAM_MOMENTUM_WEIGHT"": 1.1318437721027135, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 3.433850777780905, ""SPLIT_DEPTH_COST"": 2.9785154855226232, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 0.5695346293386319, ""SPLIT_FRAGMENT_COST"": 0.2434021897939232, ""SPLIT_LARGER_OWNER_RATIO"": 0.9778060892874827, ""SPLIT_MIN_UTILITY"": 2.3185567675208705, ""SPLIT_PLAN_WAIT_TICKS"": 4, ""SPLIT_REACH_RELIABILITY"": 0.761630878539117, ""STEP_RADIUS_MULT"": 1.3703361219137637, ""VIRUS_ENEMY_RANGE_MULT"": 4.500564472808916, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 2.649334736081769, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 0.5816763001739553, ""VIRUS_MAX_FARM_MASS"": 110.13318264274722}"
